2025-02-12 15:03:08.273900,23015.55
2025-02-12 15:03:08.367976,23014.7
2025-02-12 15:03:08.767253,23014.3
2025-02-12 15:03:09.496086,23013.95
2025-02-12 15:03:10.369167,23013.6
2025-02-12 15:03:10.821801,23014.25
2025-02-12 15:03:11.169001,23013.75
2025-02-12 15:03:11.985232,23013.65
2025-02-12 15:03:12.385580,23013.55
2025-02-12 15:03:12.766868,23013.3
2025-02-12 15:03:13.170793,23013.6
2025-02-12 15:03:13.978756,23013.45
2025-02-12 15:03:14.393565,23013.2
2025-02-12 15:03:14.786939,23013.25
2025-02-12 15:03:15.593158,23013.4
2025-02-12 15:03:16.384648,23012.6
2025-02-12 15:03:16.778094,23012.9
2025-02-12 15:03:17.186808,23012.6
2025-02-12 15:03:17.992224,23012.8
2025-02-12 15:03:18.382964,23012.7
2025-02-12 15:03:18.785782,23012.65
2025-02-12 15:03:19.176777,23012.4
2025-02-12 15:03:19.981936,23012.65
2025-02-12 15:03:20.370731,23012.9
2025-02-12 15:03:20.786147,23012.85
2025-02-12 15:03:21.292381,23012.75
2025-02-12 15:03:21.583376,23012.8
2025-02-12 15:03:22.499457,23012.95
2025-02-12 15:03:22.786679,23013.75
2025-02-12 15:03:23.175852,23013.5
2025-02-12 15:03:23.690947,23013.6
2025-02-12 15:03:24.381625,23013.85
2025-02-12 15:03:24.784879,23014.15
2025-02-12 15:03:25.187061,23013.7
2025-02-12 15:03:26.095942,23014.05
2025-02-12 15:03:26.779763,23013.95
2025-02-12 15:03:27.281067,23013.65
2025-02-12 15:03:27.579960,23013.25
2025-02-12 15:03:28.481580,23013.8
2025-02-12 15:03:28.784423,23013.3
2025-02-12 15:03:29.182125,23012.55
2025-02-12 15:03:29.681051,23012.8
2025-02-12 15:03:30.382778,23013.7
2025-02-12 15:03:30.887080,23013.6
2025-02-12 15:03:31.288942,23013.4
2025-02-12 15:03:32.064309,23014.6
2025-02-12 15:03:32.882701,23014.8
2025-02-12 15:03:33.286867,23014.0
2025-02-12 15:03:33.687880,23015.6
2025-02-12 15:03:34.504550,23015.3
2025-02-12 15:03:34.897650,23015.75
2025-02-12 15:03:35.305349,23015.9
2025-02-12 15:03:35.696727,23016.05
2025-02-12 15:03:36.485761,23015.0
2025-02-12 15:03:36.888443,23014.95
2025-02-12 15:03:37.289459,23014.8
2025-02-12 15:03:37.686507,23014.95
2025-02-12 15:03:39.286403,23014.75
2025-02-12 15:03:39.685389,23015.55
2025-02-12 15:03:40.091536,23016.85
2025-02-12 15:03:41.929151,23016.4
2025-02-12 15:03:41.934920,23017.05
2025-02-12 15:03:41.939915,23016.6
2025-02-12 15:03:43.153724,23017.85
2025-02-12 15:03:43.159427,23017.45
2025-02-12 15:03:44.103656,23018.1
2025-02-12 15:03:44.109536,23018.8
2025-02-12 15:03:44.113532,23018.95
2025-02-12 15:03:45.066681,23020.7
2025-02-12 15:03:45.461032,23019.55
2025-02-12 15:03:45.701656,23019.7
2025-02-12 15:03:46.195373,23019.85
2025-02-12 15:03:46.899783,23019.25
2025-02-12 15:03:47.391943,23019.3
2025-02-12 15:03:47.705809,23019.05
2025-02-12 15:03:48.491494,23018.05
2025-02-12 15:03:49.306140,23018.45
2025-02-12 15:03:49.687759,23018.05
2025-02-12 15:03:50.105214,23018.85
2025-02-12 15:03:50.899307,23018.65
2025-02-12 15:03:51.306109,23018.55
2025-02-12 15:03:51.824397,23018.7
2025-02-12 15:03:52.206772,23019.2
2025-02-12 15:03:53.011814,23019.15
2025-02-12 15:03:53.302743,23019.25
2025-02-12 15:03:53.811313,23019.4
