2025-02-17 14:37:07.189202,22886.8
2025-02-17 14:37:07.298958,22887.85
2025-02-17 14:37:08.109734,22887.65
2025-02-17 14:37:08.499716,22887.55
2025-02-17 14:37:08.915336,22887.85
2025-02-17 14:37:09.400451,22888.2
2025-02-17 14:37:09.807918,22887.1
2025-02-17 14:37:10.603069,22886.55
2025-02-17 14:37:10.904881,22887.05
2025-02-17 14:37:11.316502,22887.95
2025-02-17 14:37:12.205496,22887.6
2025-02-17 14:37:13.007858,22887.4
2025-02-17 14:37:13.409117,22886.0
2025-02-17 14:37:13.807775,22886.55
2025-02-17 14:37:14.607940,22886.6
2025-02-17 14:37:15.011560,22886.3
2025-02-17 14:37:15.409209,22885.15
2025-02-17 14:37:15.809172,22884.6
2025-02-17 14:37:16.609077,22883.65
2025-02-17 14:37:17.015726,22884.6
2025-02-17 14:37:17.409692,22885.0
2025-02-17 14:37:17.815473,22884.1
2025-02-17 14:37:18.215435,22883.9
2025-02-17 14:37:19.019423,22883.7
2025-02-17 14:37:19.408734,22883.65
2025-02-17 14:37:19.816535,22883.95
2025-02-17 14:37:20.218465,22883.3
2025-02-17 14:37:21.011694,22883.45
2025-02-17 14:37:21.437832,22884.35
2025-02-17 14:37:21.807711,22883.75
2025-02-17 14:37:22.608634,22885.15
2025-02-17 14:37:23.111266,22888.35
2025-02-17 14:37:23.421945,22886.95
2025-02-17 14:37:23.918426,22886.0
2025-02-17 14:37:25.118600,22885.7
2025-02-17 14:37:25.514962,22886.7
2025-02-17 14:37:25.917465,22886.45
2025-02-17 14:37:26.208820,22887.0
2025-02-17 14:37:27.010763,22886.65
2025-02-17 14:37:27.409700,22887.15
2025-02-17 14:37:28.797274,22887.4
2025-02-17 14:37:29.436829,22888.35
2025-02-17 14:37:30.077188,22888.6
2025-02-17 14:37:30.224115,22888.4
2025-02-17 14:37:31.037095,22888.8
2025-02-17 14:37:31.556649,22889.25
2025-02-17 14:37:31.918910,22889.0
2025-02-17 14:37:32.319894,22890.6
2025-02-17 14:37:33.012312,22890.3
2025-02-17 14:37:33.596189,22889.7
2025-02-17 14:37:33.920137,22889.95
2025-02-17 14:37:34.724964,22891.45
2025-02-17 14:37:35.520871,22890.2
2025-02-17 14:37:36.329670,22890.1
2025-02-17 14:37:37.126674,22890.6
2025-02-17 14:37:37.525887,22892.0
2025-02-17 14:37:37.927992,22891.9
2025-02-17 14:37:38.327586,22892.9
2025-02-17 14:37:39.127754,22894.15
2025-02-17 14:37:39.676477,22893.65
2025-02-17 14:37:39.923860,22893.85
2025-02-17 14:37:40.327729,22893.65
2025-02-17 14:37:40.729238,22892.9
2025-02-17 14:37:41.527635,22893.9
2025-02-17 14:37:41.929484,22893.0
2025-02-17 14:37:42.328943,22894.45
2025-02-17 14:37:42.734316,22892.95
2025-02-17 14:37:43.527597,22893.5
2025-02-17 14:37:43.933355,22891.85
2025-02-17 14:37:44.331755,22891.45
2025-02-17 14:37:45.135619,22890.45
2025-02-17 14:37:45.929084,22890.7
2025-02-17 14:37:46.333559,22890.45
2025-02-17 14:37:46.733852,22889.25
2025-02-17 14:37:47.533441,22889.75
2025-02-17 14:37:48.832518,22888.75
2025-02-17 14:37:49.532768,22889.15
2025-02-17 14:37:50.033702,22888.65
2025-02-17 14:37:50.329946,22888.15
2025-02-17 14:37:51.197003,22889.25
2025-02-17 14:37:52.157551,22888.3
2025-02-17 14:37:52.437797,22888.9
2025-02-17 14:37:52.831120,22888.85
2025-02-17 14:37:53.636421,22887.85
2025-02-17 14:37:53.936446,22888.15
2025-02-17 14:37:54.433034,22887.85
2025-02-17 14:37:54.836116,22887.8
2025-02-17 14:37:55.637394,22888.45
2025-02-17 14:37:56.037454,22887.65
2025-02-17 14:37:56.432455,22887.4
2025-02-17 14:37:57.277146,22887.75
2025-02-17 14:37:58.037005,22887.55
2025-02-17 14:37:58.564662,22888.3
2025-02-17 14:37:58.840713,22888.7
2025-02-17 14:37:59.239382,22889.3
2025-02-17 14:38:00.041768,22889.4
2025-02-17 14:38:00.446899,22891.75
2025-02-17 14:38:00.848886,22892.1
2025-02-17 14:38:01.643364,22893.45
2025-02-17 14:38:02.448100,22894.5
2025-02-17 14:38:02.848991,22892.25
2025-02-17 14:38:03.247407,22891.85
2025-02-17 14:38:04.051206,22890.75
2025-02-17 14:38:04.454161,22891.05
2025-02-17 14:38:04.861316,22890.95
2025-02-17 14:38:05.246910,22890.4
2025-02-17 14:38:06.449643,22890.9
2025-02-17 14:38:06.947885,22891.05
2025-02-17 14:38:07.648972,22891.15
2025-02-17 14:38:08.149943,22891.0
2025-02-17 14:38:08.843639,22890.05
2025-02-17 14:38:09.351330,22890.0
2025-02-17 14:38:10.055047,22891.95
2025-02-17 14:38:10.549893,22891.15
2025-02-17 14:38:10.952926,22890.95
2025-02-17 14:38:11.354415,22892.85
2025-02-17 14:38:12.149030,22891.7
2025-02-17 14:38:12.549112,22892.95
2025-02-17 14:38:12.954806,22893.65
2025-02-17 14:38:13.744746,22892.95
2025-02-17 14:38:14.545945,22894.25
2025-02-17 14:38:14.943115,22893.65
2025-02-17 14:38:15.348177,22893.6
2025-02-17 14:38:16.146275,22893.4
2025-02-17 14:38:16.556065,22895.55
2025-02-17 14:38:16.952092,22895.4
